,Recall@20,MRR@20
improved_rnn_TOP1-max_1000_0.001_0_10,0.11133580960242123,0.04892648170183391
improved_rnn_TOP1-max_1000_0.001_0_20,0.08622350674373795,0.0367997081785217
improved_rnn_TOP1-max_1000_0.001_0_100,0.03767955801104972,0.01556600086950216
improved_rnn_TOP1-max_1000_0.001_0_500,0.07353521126760562,0.032412342510750175
